STATION,DATE,DATE_STR,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_C,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_C,MAX_ATTRIBUTES,MIN,MIN_C,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
54823099999,2019/4/20,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",65.1,18.4,8,42,8,1011.3,8,991.2,8,14,8,2.9,8,3.9,999.9,75.6,24.2,*,52.3,11.3, ,0.03,E,999.9,0
54823099999,2019/4/21,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",61.9,16.6,8,49.1,8,1013.3,8,993,8,8.7,8,3.6,8,5.8,999.9,67.1,19.5,*,57.7,14.3, ,0,I,999.9,0
54823099999,2019/4/22,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",68.6,20.3,8,57.9,8,1011.1,8,991.1,8,9.7,8,3.2,8,5.8,999.9,78.3,25.7,*,57.7,14.3, ,0.01,G,999.9,10000
54823099999,2019/4/23,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",66.6,19.2,8,61.4,8,1008.5,8,988.5,8,8.2,8,1.9,8,1.9,999.9,72,22.2,*,61.5,16.4, ,0.14,G,999.9,10000
54823099999,2019/4/24,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",60.9,16.1,8,52.4,8,1009.5,8,989.4,8,11.7,8,6.3,8,13.6,999.9,75.2,24,*,41.9,5.5,*,0.39,G,999.9,10000
54823099999,2019/4/25,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",46.3,7.9,8,39.9,8,1017.3,8,996.4,8,16.9,8,6.1,8,9.7,999.9,50.4,10.2,*,41.5,5.3, ,0.02,G,999.9,10000
54823099999,2019/4/26,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",54.4,12.4,8,35.7,8,1022.1,8,1.4,8,18.3,8,4.1,8,7.8,999.9,62.6,17,*,43.2,6.2, ,0,G,999.9,0
54823099999,2019/4/27,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",49,9.4,8,36,8,1020.9,8,0,8,11.9,8,2.4,8,5.8,999.9,60.1,15.6,*,41.2,5.1,*,0.26,G,999.9,10000
54823099999,2019/4/28,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",56.8,13.8,8,42.8,8,1017,8,996.5,8,11.9,8,3.6,8,7.8,999.9,64.4,18,*,40.5,4.7, ,0,I,999.9,0
54823099999,2019/4/29,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",64,17.8,8,48.9,8,1012,8,991.9,8,9,8,3.6,8,5.8,999.9,72.7,22.6,*,51.3,10.7, ,0,I,999.9,0
54823099999,2019/4/30,2019-04,36.6833333,116.9833333,58,"JINAN TSINAN, CH",63.6,17.6,8,41.3,8,1012.8,8,992.7,8,14.9,8,4.1,8,5.8,999.9,74.7,23.7,*,52,11.1,*,0,I,999.9,0
54823099999,2019/5/1,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",66.5,19.2,8,31.3,8,1015.8,8,995.7,8,18.6,8,4.4,8,7.8,999.9,79,26.1,*,51.8,11, ,0,I,999.9,0
54823099999,2019/5/2,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",71.2,21.8,8,34.8,8,1016.1,8,996.1,8,18.6,8,4.9,8,7.8,999.9,80.4,26.9,*,54.3,12.4, ,0,I,999.9,0
54823099999,2019/5/3,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",74.6,23.7,8,38.1,8,1016.3,8,996.5,8,18.6,8,7.8,8,9.7,999.9,81.9,27.7,*,62.2,16.8, ,0,I,999.9,0
54823099999,2019/5/4,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",70,21.1,8,40.5,8,1014.5,8,994.6,8,18.6,8,6.1,8,9.7,999.9,77.9,25.5,*,59.9,15.5,*,0,I,999.9,0
54823099999,2019/5/5,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",62.6,17,8,33.8,8,1021.2,8,0.9,8,17,8,8.5,8,17.5,999.9,76.3,24.6, ,51.8,11,*,0,I,999.9,0
54823099999,2019/5/6,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",61.1,16.2,8,25.4,8,1022.4,8,2,8,18.6,8,3.6,8,5.8,999.9,71.1,21.7,*,50,10, ,0,I,999.9,0
54823099999,2019/5/7,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",67.8,19.9,8,31.2,8,1015.7,8,995.7,8,18.6,8,6.6,8,11.7,999.9,76.5,24.7,*,50.9,10.5, ,0,I,999.9,0
54823099999,2019/5/8,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",64.9,18.3,8,36.1,8,1009.8,8,989.7,8,18.6,8,7.3,8,11.7,999.9,71.6,22,*,59,15,*,0,I,999.9,0
54823099999,2019/5/9,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",71.9,22.2,8,44.6,8,1009.5,8,989.7,8,18.3,8,4.4,8,5.8,999.9,80.6,27,*,58.1,14.5, ,0,I,999.9,0
54823099999,2019/5/10,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",68.4,20.2,8,52.4,8,1009.5,8,989.7,8,16.3,8,5.1,8,7.8,999.9,76.5,24.7,*,61,16.1,*,0.21,G,999.9,10000
54823099999,2019/5/11,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",74.2,23.4,8,51.9,8,1010.3,8,990.6,8,16.7,8,2.9,8,5.8,999.9,83.3,28.5,*,60.3,15.7, ,0,I,999.9,0
54823099999,2019/5/12,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",71.1,21.7,8,53.7,8,1012,8,992.2,8,13.9,8,6.3,8,13.6,999.9,88.2,31.2,*,60.8,16,*,0.23,G,999.9,10000
54823099999,2019/5/13,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",66.3,19.1,8,39.7,8,1011.9,8,991.9,8,15.9,8,3.9,8,5.8,999.9,75.2,24,*,59.7,15.4, ,0,I,999.9,0
54823099999,2019/5/14,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",74.6,23.7,8,50.8,8,1008.9,8,989.2,8,14.1,8,4.4,8,7.8,999.9,81,27.2,*,61.7,16.5, ,0,I,999.9,0
54823099999,2019/5/15,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",76.8,24.9,8,57.6,8,1007.4,8,987.8,8,16,8,5.6,8,9.7,999.9,85.8,29.9, ,69.3,20.7,*,0,I,999.9,0
54823099999,2019/5/16,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",78.1,25.6,8,61.9,8,1006.3,8,986.8,8,16.2,8,4.6,8,7.8,999.9,88,31.1,*,68.9,20.5, ,0,I,999.9,0
54823099999,2019/5/17,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",75.8,24.3,8,59.7,8,1006.1,8,986.5,8,18.6,8,5.3,8,11.7,999.9,90,32.2,*,64.8,18.2,*,0,I,999.9,0
54823099999,2019/5/18,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",74.1,23.4,8,57.9,8,1008.1,8,988.4,8,18.6,8,2.7,8,3.9,999.9,81.5,27.5,*,64.4,18, ,0,I,999.9,0
54823099999,2019/5/19,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",70.6,21.4,8,32.5,8,1011.8,8,991.9,8,16.9,8,5.8,8,11.7,999.9,79.9,26.6,*,60.4,15.8,*,0,I,999.9,0
54823099999,2019/5/20,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",70.2,21.2,8,26.1,8,1011.9,8,992,8,18.6,8,6.6,8,11.7,999.9,77.4,25.2,*,59.7,15.4, ,0,I,999.9,0
54823099999,2019/5/21,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",77.8,25.4,8,34.6,8,1006.7,8,987.2,8,18.6,8,4.1,8,7.8,999.9,85.5,29.7, ,64.9,18.3, ,0,I,999.9,0
54823099999,2019/5/22,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87.1,30.6,8,37.6,8,1004.2,8,985,8,18.6,8,5.6,8,9.7,999.9,95,35,*,72.3,22.4, ,0,I,999.9,0
54823099999,2019/5/23,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",92,33.3,7,37.4,7,1005.6,7,986.6,7,18.6,7,9.2,7,13.6,999.9,99.9,37.7,*,83.1,28.4, ,0,I,999.9,0
54823099999,2019/5/24,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.4,29.1,8,48.4,8,1005.1,8,985.9,8,18.6,8,7,8,9.7,999.9,89.1,31.7,*,78.3,25.7,*,0,I,999.9,0
54823099999,2019/5/25,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",85.5,29.7,8,61,8,1003.3,8,984.1,8,17.5,8,6.3,8,9.7,999.9,94.1,34.5,*,75.2,24,*,0,I,999.9,0
54823099999,2019/5/26,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",77.5,25.3,8,63.7,8,1004.2,8,984.8,8,15,8,5.8,8,9.7,999.9,87.3,30.7,*,65.3,18.5,*,0.41,G,999.9,10000
54823099999,2019/5/27,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",68.2,20.1,8,44.1,8,1016.5,8,996.5,8,18.6,8,4.9,8,9.7,999.9,75.2,24,*,63.3,17.4, ,0,A,999.9,0
54823099999,2019/5/28,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",75.3,24.1,8,39,8,1014.8,8,995,8,18.6,8,7.3,8,9.7,999.9,84.2,29,*,63.1,17.3, ,0,I,999.9,0
54823099999,2019/5/29,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",78.6,25.9,8,40.6,8,1010.1,8,990.5,8,18.6,8,7.8,8,13.6,999.9,88,31.1,*,67.6,19.8, ,0,I,999.9,0
54823099999,2019/5/30,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",73.6,23.1,8,50.6,8,1008.5,8,988.9,8,18.1,8,4.9,8,9.7,999.9,82.4,28,*,63.5,17.5,*,0,I,999.9,0
54823099999,2019/5/31,2019-05,36.6833333,116.9833333,58,"JINAN TSINAN, CH",78.6,25.9,7,35.7,7,1009.8,7,990.3,7,18.6,7,5.3,7,9.7,999.9,85.5,29.7,*,62.8,17.1, ,0,I,999.9,0
54823099999,2019/6/1,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",81.2,27.3,8,48.6,8,1003.5,8,984.1,8,18.6,8,8,8,11.7,999.9,87.8,31,*,70.3,21.3, ,0.01,G,999.9,0
54823099999,2019/6/2,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",88.1,31.2,8,54.8,8,998.8,8,979.8,8,18.6,8,11.7,8,15.5,999.9,95.2,35.1,*,73.8,23.2, ,0,G,999.9,0
54823099999,2019/6/3,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87,30.6,8,58.2,8,1001.3,8,982.3,8,18.6,8,5.3,8,7.8,999.9,96.8,36,*,79,26.1,*,0,I,999.9,0
54823099999,2019/6/4,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",88.8,31.6,8,58.4,8,1003.8,8,984.7,8,17.6,8,7.5,8,13.6,999.9,99,37.2,*,75.6,24.2,*,0,I,999.9,0
54823099999,2019/6/5,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",78,25.6,8,64.3,8,1006.8,8,987.3,8,9,7,5.3,8,9.7,999.9,90.9,32.7,*,68.9,20.5,*,0.12,G,999.9,10000
54823099999,2019/6/6,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",73.2,22.9,8,55.6,8,1007.3,8,987.6,8,17.9,8,5.3,8,7.8,999.9,82.8,28.2,*,63.9,17.7,*,0.04,E,999.9,0
54823099999,2019/6/7,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",82.1,27.8,8,57.2,8,1006.1,8,986.7,8,18.6,8,5.8,8,7.8,999.9,88.7,31.5,*,63.7,17.6, ,0,I,999.9,0
54823099999,2019/6/8,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",85.2,29.6,8,61,8,1001.6,8,982.4,8,18.3,8,6.3,8,13.6,999.9,94.1,34.5,*,77.4,25.2,*,0,I,999.9,0
54823099999,2019/6/9,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",77.9,25.5,8,50.1,8,1004.5,8,985,8,18.1,8,5.8,8,11.7,999.9,87.3,30.7,*,66.6,19.2,*,0,I,999.9,0
54823099999,2019/6/10,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",81.4,27.4,8,50,8,1006.6,8,987.2,8,18.6,8,3.4,8,5.8,999.9,90,32.2,*,66.2,19, ,0,I,999.9,0
54823099999,2019/6/11,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87.5,30.8,8,50.8,8,1006.5,8,987.4,8,18.6,8,4.9,8,9.7,999.9,96.1,35.6,*,73.2,22.9, ,0,I,999.9,0
54823099999,2019/6/12,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87.7,30.9,8,53.4,8,1005.8,8,986.6,8,18.6,8,6.6,8,9.7,999.9,97.3,36.3,*,79,26.1,*,0,I,999.9,0
54823099999,2019/6/13,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.7,29.3,8,56.5,8,1004.9,8,985.7,8,18.6,8,4.4,8,5.8,999.9,95.9,35.5,*,76.1,24.5,*,0.01,G,999.9,10000
54823099999,2019/6/14,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",85,29.4,8,56.9,8,1003.9,8,984.7,8,18.6,8,3.9,8,5.8,999.9,95.4,35.2,*,75,23.9,*,0.01,E,999.9,0
54823099999,2019/6/15,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",88.2,31.2,8,55.5,8,1003.8,8,984.7,8,18.6,8,4.4,8,7.8,999.9,97.7,36.5,*,74.8,23.8, ,0,I,999.9,0
54823099999,2019/6/16,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",82.5,28.1,8,56.2,8,1006.7,8,987.4,8,18.6,8,3.4,8,5.8,999.9,95,35,*,67.8,19.9,*,0,I,999.9,0
54823099999,2019/6/17,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",86,30,8,61.1,8,1006.5,8,987.3,8,17.9,8,3.9,8,5.8,999.9,93.2,34,*,67.1,19.5, ,0,I,999.9,0
54823099999,2019/6/18,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",89.4,31.9,8,61.5,8,1003.9,8,984.8,8,18.6,8,3.9,8,5.8,999.9,97.2,36.2,*,80.1,26.7, ,0,I,999.9,0
54823099999,2019/6/19,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87.1,30.6,8,64.1,8,1004.2,8,985.1,8,18.5,8,6.6,8,15.5,999.9,97.7,36.5,*,81.5,27.5, ,0,I,999.9,0
54823099999,2019/6/20,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",81,27.2,8,69.3,8,1004.7,8,985.4,8,10.4,8,4.6,8,13.6,999.9,93,33.9,*,72.9,22.7,*,0.21,G,999.9,10000
54823099999,2019/6/21,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.1,28.9,8,64.7,8,1007,8,987.7,8,13.4,8,5.1,8,11.7,999.9,96.1,35.6, ,73,22.8, ,0,E,999.9,0
54823099999,2019/6/22,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",83.2,28.4,8,52.9,8,1008.4,8,989,8,18.6,8,5.6,8,9.7,999.9,91.8,33.2,*,71.6,22,*,0,I,999.9,0
54823099999,2019/6/23,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",86.8,30.4,8,52.9,8,1008.5,8,989.3,8,18.6,8,4.9,8,7.8,999.9,95.9,35.5,*,71.6,22, ,0,I,999.9,0
54823099999,2019/6/24,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87.6,30.9,8,56,8,1007.6,8,988.4,8,18.4,8,4.4,8,7.8,999.9,97.2,36.2,*,76.5,24.7,*,0,I,999.9,0
54823099999,2019/6/25,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",83.5,28.6,8,56.4,8,1007.3,8,988,8,17.6,8,4.9,8,7.8,999.9,94.1,34.5,*,72,22.2,*,0,I,999.9,0
54823099999,2019/6/26,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.4,29.1,8,58.4,8,1003.2,8,984,8,18.2,8,4.1,8,5.8,999.9,91.6,33.1,*,71.8,22.1, ,0,I,999.9,0
54823099999,2019/6/27,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",86.2,30.1,8,62.4,8,999.3,8,980.2,8,17.9,8,3.2,8,3.9,999.9,92.7,33.7,*,76.3,24.6, ,0.01,G,999.9,10000
54823099999,2019/6/28,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",72.5,22.5,8,68.9,8,999.1,8,979.6,8,5.4,8,3.9,8,5.8,999.9,73.6,23.1,*,70,21.1,*,0.39,G,999.9,10000
54823099999,2019/6/29,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",85.5,29.7,8,66,8,997.3,8,978.1,8,14.8,8,3.4,8,5.8,999.9,94.5,34.7,*,70,21.1, ,0.33,G,999.9,0
54823099999,2019/6/30,2019-06,36.6833333,116.9833333,58,"JINAN TSINAN, CH",82.7,28.2,8,56,8,1002.9,8,983.6,8,18.6,8,4.6,8,9.7,999.9,94.5,34.7, ,71.6,22,*,0,G,999.9,0
54823099999,2019/7/1,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",86.4,30.2,8,51.8,8,1006.4,8,987.2,8,18.6,8,4.1,8,5.8,999.9,95.2,35.1,*,71.6,22, ,0,I,999.9,0
54823099999,2019/7/2,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87.1,30.6,8,60.6,8,1005.9,8,986.7,8,15.7,8,6.3,8,11.7,999.9,99.9,37.7,*,71.6,22,*,0.17,G,999.9,10000
54823099999,2019/7/3,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",87.4,30.8,8,61.7,8,1006,8,986.8,8,18.6,8,3.6,8,5.8,999.9,96.1,35.6,*,71.4,21.9, ,0,G,999.9,0
54823099999,2019/7/4,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",88.5,31.4,8,59.6,8,1001.6,8,982.6,8,18.6,8,8.5,8,9.7,999.9,95.4,35.2,*,81.5,27.5, ,0,G,999.9,0
54823099999,2019/7/5,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",88.6,31.4,8,58.8,8,995.9,8,977,8,17.3,8,10.9,8,15.5,999.9,97.7,36.5,*,72,22.2,*,0.48,G,999.9,0
54823099999,2019/7/6,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",69.5,20.8,8,63,8,1000.8,8,981.1,8,10.4,8,4.1,8,9.7,999.9,76.1,24.5,*,64.2,17.9, ,2.21,G,999.9,10000
54823099999,2019/7/7,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",72.4,22.4,8,64.2,8,1007.2,8,987.5,8,12,8,5.6,8,7.8,999.9,80.2,26.8, ,66.4,19.1, ,1.87,G,999.9,0
54823099999,2019/7/8,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",78.2,25.7,8,64.3,8,1007.8,8,988.2,8,15.9,8,3.6,8,5.8,999.9,82.4,28,*,67.6,19.8, ,0,G,999.9,0
54823099999,2019/7/9,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",75.4,24.1,8,66.8,8,1005.1,8,985.6,8,8.9,8,1.9,7,1.9,999.9,81.5,27.5, ,71.1,21.7,*,99.99, ,999.9,10000
54823099999,2019/7/10,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",73.6,23.1,8,67.1,8,1006.1,8,986.5,8,6.9,8,2.7,8,3.9,999.9,84.4,29.1, ,69.1,20.6,*,0.01,G,999.9,10000
54823099999,2019/7/11,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",78.3,25.7,8,64.8,8,1007,8,987.5,8,13.8,8,3.2,8,5.8,999.9,86.4,30.2,*,68.5,20.3, ,0,I,999.9,0
54823099999,2019/7/12,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",79.1,26.2,8,65.9,8,1003.4,8,984,8,13.8,8,4.1,8,5.8,999.9,87.1,30.6,*,71.8,22.1, ,0,I,999.9,0
54823099999,2019/7/13,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.1,28.9,8,66.1,8,1000.7,8,981.5,8,18.3,8,2.9,8,3.9,999.9,92.3,33.5,*,72,22.2, ,0,I,999.9,0
54823099999,2019/7/14,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.3,29.1,8,67.1,8,1002.1,8,982.9,8,17,8,3.9,8,7.8,999.9,91.4,33,*,77.9,25.5, ,99.99, ,999.9,10000
54823099999,2019/7/15,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",85.5,29.7,8,68,8,1005,8,985.8,8,14.4,8,2.9,8,5.8,999.9,93.4,34.1,*,77.4,25.2,*,0,I,999.9,0
54823099999,2019/7/16,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",86.4,30.2,8,68.5,8,1006.5,8,987.3,8,13.3,8,3.2,8,5.8,999.9,93.4,34.1,*,76.8,24.9, ,0,I,999.9,0
54823099999,2019/7/17,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",80.3,26.8,8,71.4,8,1006.7,8,987.3,8,7.5,8,4.9,8,7.8,999.9,87.1,30.6,*,72.9,22.7,*,0.28,G,999.9,0
54823099999,2019/7/18,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",82.6,28.1,8,68.3,8,1005.1,8,985.8,8,15.1,8,4.9,8,7.8,999.9,90.5,32.5,*,72.7,22.6, ,0,I,999.9,0
54823099999,2019/7/19,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",86.3,30.2,8,70.9,8,1003.2,8,984,8,18.6,8,3.4,8,5.8,999.9,94.5,34.7,*,73.8,23.2, ,0,I,999.9,0
54823099999,2019/7/20,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",81.6,27.6,8,72.3,8,1003.3,8,984,8,12.1,8,2.9,8,3.9,999.9,95.2,35.1,*,73.4,23,*,0.48,G,999.9,10000
54823099999,2019/7/21,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",88,31.1,8,70.7,8,1003.3,8,984.2,8,16.3,8,3.6,8,5.8,999.9,96.1,35.6,*,72.9,22.7, ,0,I,999.9,0
54823099999,2019/7/22,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",88.7,31.5,8,73.3,8,1000.7,8,981.6,8,14.6,8,6.3,8,11.7,999.9,95,35,*,79.7,26.5,*,0.14,G,999.9,10000
54823099999,2019/7/23,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.9,29.4,8,76.6,8,999.2,8,980.1,8,12.4,8,4.4,8,7.8,999.9,91.4,33,*,77.5,25.3, ,0.63,G,999.9,0
54823099999,2019/7/24,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",90.8,32.7,8,72.3,8,1001,8,982,8,17,8,2.7,8,5.8,999.9,100.4,38,*,77.7,25.4, ,0,G,999.9,0
54823099999,2019/7/25,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",85.8,29.9,8,73.2,8,1001.1,8,982,8,17.3,8,4.1,8,7.8,999.9,91.8,33.2,*,80.1,26.7,*,0,I,999.9,0
54823099999,2019/7/26,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",90.6,32.6,8,71.5,8,1000.6,8,981.6,8,16.9,8,3.6,8,5.8,999.9,99.5,37.5,*,79.9,26.6, ,0,I,999.9,0
54823099999,2019/7/27,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.2,29,8,73.6,8,1001,8,981.8,8,14.7,8,3.9,8,5.8,999.9,98.6,37, ,74.3,23.5,*,0.37,G,999.9,10000
54823099999,2019/7/28,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",90.7,32.6,8,76.7,8,1001.8,8,982.8,8,18.1,8,3.4,8,5.8,999.9,97.7,36.5,*,74.1,23.4, ,0.01,E,999.9,0
54823099999,2019/7/29,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",86.1,30.1,8,75.7,8,1001.5,8,982.4,8,16.2,8,6.6,8,11.7,999.9,97.7,36.5, ,76.1,24.5,*,0.76,G,999.9,10000
54823099999,2019/7/30,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",82.8,28.2,8,73.9,8,1003.4,8,984.1,8,16.1,8,3.6,8,5.8,999.9,89.8,32.1,*,75.4,24.1, ,0.02,G,999.9,0
54823099999,2019/7/31,2019-07,36.6833333,116.9833333,58,"JINAN TSINAN, CH",85.1,29.5,8,73.2,8,1005.6,8,986.3,8,18.6,8,3.4,8,5.8,999.9,90.5,32.5,*,78.3,25.7,*,0,I,999.9,0
54823099999,2019/8/1,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.8,29.3,8,71.8,8,1007.6,8,988.3,8,17.2,8,3.9,8,5.8,999.9,93.2,34,*,73.6,23.1,*,0.07,G,999.9,10000
54823099999,2019/8/2,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",76.6,24.8,8,72.7,8,1008.5,8,988.9,8,10.5,7,2.9,8,3.9,999.9,79.7,26.5,*,73.2,22.9, ,0.09,G,999.9,10000
54823099999,2019/8/3,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",81.8,27.7,8,73.6,8,1008.7,8,989.2,8,9.2,8,2.7,8,3.9,999.9,87.8,31,*,74.8,23.8, ,0.13,G,999.9,0
54823099999,2019/8/4,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",84.1,28.9,8,71.2,8,1007.5,8,988.2,8,17.1,8,4.1,8,5.8,999.9,90.7,32.6,*,78.1,25.6, ,0.12,G,999.9,0
54823099999,2019/8/5,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",82.4,28,8,72.9,8,1006.9,8,987.5,8,18.6,8,3.9,8,5.8,999.9,86.4,30.2,*,78.1,25.6, ,0.13,G,999.9,0
54823099999,2019/8/6,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",80.6,27,8,75.1,8,1005.2,8,985.9,8,9.8,8,3.4,8,3.9,999.9,89.1,31.7,*,77,25,*,1.31,G,999.9,10000
54823099999,2019/8/7,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",77.7,25.4,8,73,8,1004.8,8,985.3,8,13,8,2.9,8,3.9,999.9,81.9,27.7,*,73.8,23.2,*,0.44,G,999.9,10000
54823099999,2019/8/8,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",83.3,28.5,8,74.2,8,1005.6,8,986.3,8,11.5,8,3.9,8,5.8,999.9,88.2,31.2,*,73.8,23.2, ,0.12,G,999.9,0
54823099999,2019/8/9,2019-08,36.6833333,116.9833333,58,"JINAN TSINAN, CH",83.5,28.6,8,75.6,8,1003.4,8,984.2,8,13,8,3.9,8,7.8,999.9,91.4,33,*,78.3,25.7,*,0.07,G,999.9,10000
